Inputs:[0.33984375, 0.4244791666666667, 0.4, 0.0, 0, 0.0717664837169563, 0, 0.067484529031874, 0, 0.14331200256128238, 0, 0.15565541919650722, -1, 0.2277973229485985] Outputs:[0.9997392387502079, 0.7780884371345098, 0.9999911953890793]
Inputs:[0.58984375, 0.41015625, 0.25, 0.0, 0, 0.04980100500149223, 0, 0.11185797705684652, 0, 0.1526054827599239, 0, 0.18604516214826453, 1, 0.3386102309760215] Outputs:[0.9499952220265435, 0.9999513403724589, 0.9996397734845254]
Inputs:[0.689453125, 0.4036458333333333, 0.15, 0.0, -1, 0.04466967772631763, 0, 0.07450287215762609, 1, 0.3899814410185981, 0, 0.17457518944521222, 1, 0.321986421155697] Outputs:[2.0646066711861685e-10, 0.9992590899574333, 0.9999997434735147]
Inputs:[0.419921875, 0.5546875, 1.0, 0.0, -1, 0.04466967772631763, 1, 0.23242881877959723, -1, 0.22829657996886588, 1, 0.26216012939329586, -1, 0.24622011026379895] Outputs:[9.701140536923868e-07, 0.001785530607204422, 0.001602164319446328]
Inputs:[0.197265625, 0.3984375, 0.0, 0.0, 0, 0.05481612620668933, -1, 0.19080126623561855, -1, 0.15640016822303074, -1, 0.2301221725907972, -1, 0.3355267082515492] Outputs:[0.6954843385250056, 6.190925398775255e-05, 0.9999586288779123]
Inputs:[0.240234375, 0.5546875, 1.0, 0.0, 0, 0.07694420157653208, -1, 0.17832362828927073, 0, 0.16935710326254633, -1, 0.18499173659429516, -1, 0.26070321774652] Outputs:[0.0018621329723248097, 0.9999999669830681, 0.9999999999998141]
Inputs:[0.28515625, 0.4817708333333333, 0.75, 0.0, 1, 0.13217909621631743, 0, 0.08877261781810226, -1, 0.3019904981411635, -1, 0.27245057125475675, -1, 0.2301808216099231] Outputs:[1.5265717877662099e-10, 0.9942638408843375, 0.009755876121379937]
Inputs:[0.2578125, 0.4817708333333333, 0.1, 0.0, 1, 0.10955728285770627, -1, 0.20088504687580228, -1, 0.27084537155814786, 0, 0.2212787390341822, -1, 0.24355036820124404] Outputs:[0.9979346499441961, 5.015469035225812e-07, 0.9998361915288385]
Inputs:[0.23046875, 0.4817708333333333, 0.75, 0.0, 0, 0.08852104303551869, -1, 0.09564638476947863, 0, 0.14183838162642665, -1, 0.35624716650779376, -1, 0.23338382160745627] Outputs:[4.998359798491159e-09, 0.40414859738455383, 0.9999999999796179]
Inputs:[0.111328125, 0.4622395833333333, 0.65, 0.0, -1, 0.034019413027569785, 0, 0.10375771084645302, -1, 0.15282069080022723, -1, 0.33999050489605026, -1, 0.25576015123144713] Outputs:[2.486040265454441e-05, 0.9999999998115421, 0.999999999999843]
Inputs:[0.234375, 0.7434895833333334, 0.7, 0.0, 1, 0.11286083292344196, -1, 0.3004356937344688, -1, 0.27279500409247326, -1, 0.18814991529362962, -1, 0.3748152840339261] Outputs:[0.999999999998735, 1.6723897514986504e-08, 0.9999973590177041]
Inputs:[0.376953125, 0.4140625, 0.3, 0.0, -1, 0.036160210831185285, 1, 0.16394799117432382, 1, 0.15605832594499663, -1, 0.26485722254137556, 1, 0.2352772098179838] Outputs:[0.020838249897867558, 0.9999903072910883, 0.9999969492238376]
Inputs:[0.39453125, 0.3984375, 0.0, 0.0, -1, 0.022854323160825026, -1, 0.12092400478769397, 1, 0.16405534553997436, -1, 0.22205711817451643, 0, 0.23679142940500078] Outputs:[0.010379520355509786, 0.000440698610442247, 0.9999997762950322]
Inputs:[0.755859375, 0.4114583333333333, 0.0, 0.0, 0, 0.03620886778636129, 1, 0.16319453323897387, 1, 0.34099536862144336, 0, 0.2126803224237589, 1, 0.26111934445628276] Outputs:[1.1328300892714564e-08, 0.9999996944576318, 0.019844397949429566]
Inputs:[0.259765625, 0.4713541666666667, 0.7, 0.0, 0, 0.11272034544412678, 0, 0.09896953483330208, 0, 0.15763359766172583, -1, 0.2032549741340082, -1, 0.24308002800523132] Outputs:[0.16258949885372107, 0.0011723840108791997, 0.9999999999999909]
Inputs:[0.291015625, 0.7109375, 1.0, 0.0, 0, 0.10552994129447522, 1, 0.12848671531570954, -1, 0.20406184197826527, 1, 0.20071845489894352, -1, 0.22439174762062972] Outputs:[1.4414912618505178e-09, 1.231609905644427e-07, 0.9999999999983644]
Inputs:[0.375, 0.4453125, 0.55, 0.0, -1, 0.04759562269031519, 1, 0.19015115385687503, -1, 0.2301808216099231, 1, 0.277326820989287, -1, 0.2665513400585696] Outputs:[1.8109828931895735e-05, 0.9996064276919464, 0.9982394823025798]
Inputs:[0.853515625, 0.7109375, 0.2, 0.0, 0, 0.05076969173195453, 1, 0.1841299963174664, 1, 0.16400525558095105, 1, 0.24441631069282654, 1, 0.4845167383347685] Outputs:[0.9953572832776617, 0.8313834077868447, 0.9350722926298791]
Inputs:[0.609375, 0.4010416666666667, 0.1, 0.0, -1, 0.03683555990558162, 1, 0.21305527441236438, 0, 0.12410474176713208, 1, 0.28006645336290964, 1, 0.2533254266449694] Outputs:[4.421217918884357e-15, 0.999995942002217, 0.9999976365539213]
Inputs:[0.568359375, 0.4817708333333333, 0.75, 0.0, -1, 0.040724844944987446, 0, 0.08229553352242383, -1, 0.18843043383549457, 0, 0.1964659450467204, 0, 0.22330897073170797] Outputs:[0.0011736854925771677, 0.9999999999999607, 0.9999999973905542]
Inputs:[0.615234375, 0.4505208333333333, 0.5, 0.0, -1, 0.034736408693794296, 0, 0.061286292230682514, 1, 0.34882413763441633, -1, 0.1876658171038477, 1, 0.2821021578771888] Outputs:[1.5478571274730024e-17, 0.999999999573802, 0.999999999994956]
Inputs:[0.7421875, 0.7096354166666666, 0.2, 0.0, 0, 0.04181975582381444, 0, 0.035752161084829225, -1, 0.1316452168367145, 1, 0.3296417838792384, 1, 0.3410762492647355] Outputs:[0.9978153711813061, 0.003669612504591223, 0.9999931151456903]
Inputs:[0.619140625, 0.4453125, 0.55, 0.0, 0, 0.035752161084829225, 0, 0.0914172926433001, -1, 0.16909700455691162, 1, 0.31037627223030717, 1, 0.2884466705403154] Outputs:[0.9999999794725851, 0.002019868422038673, 0.9999999999946041]
Inputs:[0.94140625, 0.4713541666666667, 0.7, 0.0, 0, 0.0829419457281892, 1, 0.34780308318857783, 0, 0.1571077717304302, 0, 0.18031675459085297, 0, 0.2439356110364593] Outputs:[0.02966483945560935, 0.9934164777335688, 0.999205226345776]
Inputs:[0.078125, 0.4375, 0.5, 0.0, -1, 0.0390625, -1, 0.15996191892074718, -1, 0.17707523195080868, 0, 0.15254393898255184, -1, 0.25857849856256454] Outputs:[0.06356542274702869, 0.7755981159618798, 0.974638638942493]
Inputs:[0.419921875, 0.3984375, 0.0, 0.0, 0, 0.027149896629991628, 0, 0.11148484456601558, 1, 0.23727423559164817, 0, 0.18102813011858343, 1, 0.3181302450876736] Outputs:[0.9412286100459561, 0.24586801561122915, 0.9999999966131077]
Inputs:[0.541015625, 0.7057291666666666, 1.0, 0.0, 0, 0.05770560869308479, -1, 0.1304090000216958, 1, 0.19766907643089565, -1, 0.24095578927017403, 1, 0.3009938528094661] Outputs:[0.0022765040471649203, 0.006367314448715507, 0.999934515335945]
Inputs:[0.287109375, 0.4453125, 0.55, 0.0, 0, 0.09076011562211887, 1, 0.1406959289605841, 0, 0.1531084420011491, -1, 0.21157644504376136, 0, 0.2359646611021712] Outputs:[0.00014522329827952585, 0.9030992106958649, 0.9999992327598659]
Inputs:[0.361328125, 0.453125, 0.6, 0.0, -1, 0.03842630973757533, 0, 0.06329311973199499, -1, 0.28127712542804206, 1, 0.2161183780253602, 1, 0.3181007274299547] Outputs:[1.8443135562411206e-09, 0.8390957256248383, 0.7195521033059913]
Inputs:[0.666015625, 0.4036458333333333, 0.15, 0.0, 0, 0.06882780780617559, 1, 0.1973392439265683, -1, 0.13912292064673903, 0, 0.16912823752160214, -1, 0.22992826944406655] Outputs:[0.9999999699112971, 0.027347072579005195, 0.9970911302254812]
Inputs:[0.21875, 0.5130208333333334, 0.0, 0.0, 0, 0.08319628278565673, 0, 0.08137039203617119, 0, 0.13406595303290167, -1, 0.1863571944043213, 1, 0.23152311379980553] Outputs:[0.9444521061044888, 0.9997159439091314, 1.0]
Inputs:[0.73046875, 0.5286458333333334, 0.95, 0.0, -1, 0.04798857567622416, 1, 0.24498471869655816, -1, 0.11792635668484606, 1, 0.25142556667914245, 0, 0.18532454417501715] Outputs:[6.327025871329947e-07, 0.9999999973931413, 1.0]
Inputs:[0.177734375, 0.3984375, 0.0, 0.0, 0, 0.08456758869858634, 0, 0.14154430415619873, 0, 0.16489386997814745, -1, 0.29172411901243567, -1, 0.3316333164060583] Outputs:[0.9999562116208818, 0.0004695733986591961, 0.9999999993561737]
Inputs:[0.794921875, 0.7018229166666666, 0.7, 0.0, 0, 0.04125459801005403, 1, 0.4441274506917274, -1, 0.13012066359479943, 1, 0.46809098305721636, 0, 0.23396649094521282] Outputs:[0.9999999999999998, 2.6113678791917866e-06, 0.0003081301352183324]
Inputs:[0.265625, 0.40625, 0.2, 0.0, 0, 0.04372692128233739, 0, 0.11677109512568153, 1, 0.20308165680318815, 0, 0.14373726166386014, -1, 0.27979810205693584] Outputs:[0.6318787546310153, 1.496382146123968e-05, 0.9998413102533512]
Inputs:[0.240234375, 0.4140625, 0.3, 0.0, 0, 0.07655422100057455, 1, 0.12651667766173164, -1, 0.2715011279072849, -1, 0.251292482296335, -1, 0.27876211665736306] Outputs:[0.0006255190855320237, 4.912924980876452e-06, 0.999999999995252]
Inputs:[0.744140625, 0.5677083333333334, 1.0, 0.0, 0, 0.10442301190189575, -1, 0.06652104049190001, 1, 0.3218332800632185, 0, 0.17636455037054313, 1, 0.49549360845083057] Outputs:[0.9149250142870474, 7.193510687116644e-05, 0.977719550083134]
Inputs:[0.439453125, 0.5455729166666666, 0.0, 0.0, 0, 0.07258772099041085, -1, 0.0781024606909768, -1, 0.22299337669239838, -1, 0.16126638002858515, 1, 0.2322747443567328] Outputs:[0.9974955433669281, 0.9999996556103377, 0.004095393416905355]
Inputs:[0.181640625, 0.4140625, 0.3, 0.0, 0, 0.10691120970607951, 0, 0.1147840471449162, -1, 0.3149859802330723, -1, 0.29728589985063203, -1, 0.3125093898829666] Outputs:[0.9999998363215467, 3.316515813120342e-06, 0.9890546646536326]
Inputs:[0.80859375, 0.4192708333333333, 0.35, 0.0, 0, 0.034736408693794296, 1, 0.1983803531053343, 0, 0.15169131124177812, 0, 0.16533816099730622, 1, 0.28662400512256475] Outputs:[0.9999999999999998, 4.891061775116877e-12, 4.508122644439417e-07]
Inputs:[0.513671875, 0.453125, 0.6, 0.0, -1, 0.05209334839608013, 1, 0.14288137041833057, -1, 0.17302187834958963, 1, 0.3117121227847669, 1, 0.32084888543776907] Outputs:[2.5419606017349643e-13, 0.9999351956379696, 0.9323044090308772]
Inputs:[0.197265625, 0.7265625, 0.6, 0.0, 1, 0.10961619182500525, 0, 0.12394385554323811, -1, 0.15024519223077168, 0, 0.18685096501759046, 1, 0.2711572158862151] Outputs:[0.9999999999975577, 4.514977694154257e-09, 0.09927574839607498]
Inputs:[0.677734375, 0.609375, 0.65, 0.0, 0, 0.03365518755911818, 1, 0.3308271435860324, -1, 0.1365641295999408, 1, 0.3711506788317052, 1, 0.32584379011405057] Outputs:[0.9977305276684268, 0.021980236412120706, 0.9999999995121176]
Inputs:[0.357421875, 0.3984375, 0.0, 0.0, 0, 0.0065900577522419795, -1, 0.08437305241698119, -1, 0.10119780119620742, 1, 0.23296853637842965, 1, 0.28343874896362087] Outputs:[2.977266953135169e-06, 1.1628959846735028e-10, 0.9999938807869736]
Inputs:[0.736328125, 0.5807291666666666, 1.0, 0.0, 0, 0.04980100500149223, 1, 0.2671253758467623, 0, 0.14430367998874202, -1, 0.17004185226123802, 1, 0.3996434897132597] Outputs:[0.9997832929840509, 6.668126681221817e-10, 0.0007059724968966386]
Inputs:[0.3671875, 0.6848958333333334, 1.0, 0.0, 0, 0.09918278042731647, 1, 0.21132665313898075, 0, 0.14233815586828985, -1, 0.17462896901118283, 1, 0.2758649122663329] Outputs:[0.0005316783602007625, 2.1886981852164213e-08, 0.9999999999921576]
Inputs:[0.453125, 0.4192708333333333, 0.35, 0.0, 0, 0.11168995897168266, -1, 0.21429398629008736, 1, 0.19365886504267082, -1, 0.28120200244822124, -1, 0.2930488672504209] Outputs:[0.07938511979136462, 0.00011212836052571301, 0.9999959541805594]
